!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-06-25 00:00:00	1.2155228	-4.372838	97702.078	10.967737	54.51265	0.41036055	345.4664	0
1979-06-26 00:00:00	0.59237957	-0.47185493	98481.508	12.840601	45.268742	0.42273658	343.47116	0
1979-06-27 00:00:00	2.2384107	3.6013117	98281.586	15.435938	53.554462	0.45146049	332.1217	0
1979-06-28 00:00:00	1.7129569	1.8276757	97731.797	16.807001	59.90416	0.8751037	190.04137	2.0833333e-13
1979-06-29 00:00:00	0.32272205	1.115081	97406.188	17.119714	69.091095	0.82001423	210.58913	4.6064815e-14
1979-06-30 00:00:00	-0.18188223	3.4153967	97288.695	17.386835	68.388802	0.87903948	185.93959	2.1527778e-13
1979-07-01 00:00:00	-1.8191738	2.7061424	96899.844	17.979639	90.205109	1	107.92405	1.8645833e-12
1979-07-02 00:00:00	1.5157114	2.0523686	96314.453	16.771051	90.544899	0.75800151	229.08173	8.3912037e-13
1979-07-03 00:00:00	4.0647368	-1.7299873	96392.656	17.768518	73.409912	0.46788665	317.07962	0
1979-07-04 00:00:00	3.3119359	-1.3247211	96685.555	15.059534	44.861515	0.42581083	338.33908	0
1979-07-05 00:00:00	2.513603	-3.3875053	96748.211	11.977991	53.655422	0.77008374	235.56871	0
1979-07-06 00:00:00	2.9004447	-2.4063134	97545.805	12.682398	57.175285	0.75465378	239.94342	0
1979-07-07 00:00:00	1.5402123	-1.6528164	98023.445	14.684869	58.342934	0.69020695	260.68777	0
1979-07-08 00:00:00	1.8944082	-0.1420816	98023.797	17.907648	61.68523	0.46339774	319.43335	0
1979-07-09 00:00:00	2.0046868	0.32097414	97720.859	20.312219	61.095924	0.35348567	337.10806	0
1979-07-10 00:00:00	1.5825062	1.7943166	97493.937	20.618249	61.007179	0.65304003	264.33875	0
1979-07-11 00:00:00	0.65577108	2.664763	97439.203	18.821527	66.37841	0.94850392	151.85847	9.2361111e-14
1979-07-12 00:00:00	1.1771113	0.46221539	97196.547	19.105646	81.920891	0.6911305	246.85556	3.9699074e-13
1979-07-13 00:00:00	1.9305234	-0.90724736	96915.156	22.213251	69.09256	0.49595255	299.49997	4.1435185e-14
1979-07-14 00:00:00	0.54123026	-0.54055893	96871.992	24.091882	61.34589	0.59564531	273.78241	0
1979-07-15 00:00:00	-1.8258152	2.1810329	97303.359	22.613794	74.565742	0.74454549	224.66545	1.9675926e-13
1979-07-16 00:00:00	-0.61382663	2.4488754	97549.922	20.456384	96.849136	0.95638454	139.98546	1.4728125e-12
1979-07-17 00:00:00	-0.2417382	-1.3013835	97449.008	20.512476	87.630051	1	116.57954	2.2048264e-12
1979-07-18 00:00:00	-0.19711469	-0.49865609	97595.594	18.742914	88.849884	0.88862186	170.69292	1.8625694e-12
1979-07-19 00:00:00	0.94515485	0.34438863	97691.594	19.015924	75.470825	0.24913935	340.16357	3.1545833e-12
1979-07-20 00:00:00	2.1208136	0.8619858	97798.555	19.886041	66.776619	0.50855807	295.68158	0
1979-07-21 00:00:00	1.5780125	0.48886263	97696.883	20.607385	69.097855	0.4440769	306.87836	1.4583333e-14
1979-07-22 00:00:00	2.0865984	0.90801436	97496.359	20.933221	75.407501	0.4846718	294.36896	2.662037e-13
1979-07-23 00:00:00	1.2960467	0.05507116	97730.336	21.953332	62.26619	0.56340035	278.07391	0
1979-07-24 00:00:00	0.46181327	1.9896529	97818.32	20.87359	78.712677	0.71374254	229.91368	6.4467593e-13
1979-07-25 00:00:00	0.58722502	1.9230424	97498.109	20.679926	88.341995	0.7107211	227.53882	6.3310185e-13
1979-07-26 00:00:00	1.2327048	3.2516799	96970.734	21.020349	95.701035	1	109.24291	9.9074074e-13
1979-07-27 00:00:00	1.3353504	-0.31326446	96771.898	20.68902	91.998703	0.80376509	194.22505	6.0185185e-13
1979-07-28 00:00:00	0.2997742	-0.62915224	97071.859	21.302881	80.855553	0.75942761	210.67021	5.8564815e-14
1979-07-29 00:00:00	1.467189	0.15345512	97009.523	21.436639	76.148224	0.67651645	237.12323	5.5671296e-14
1979-07-30 00:00:00	-0.02364303	-0.54031265	97291.734	21.605249	72.97644	0.66349764	240.78177	6.5162037e-14
1979-07-31 00:00:00	0.44681209	2.7279868	97375.586	22.176508	77.175552	0.57912364	260.27084	0
1979-08-01 00:00:00	1.7203749	1.5337245	97147.461	21.95199	85.044434	0.98121218	121.9398	7.4189815e-13
1979-08-02 00:00:00	-0.035075642	1.8689165	97134.828	20.953363	95.04541	0.83395991	176.79384	7.0486111e-13
1979-08-03 00:00:00	1.9489279	1.1852936	97207.703	21.991632	79.03215	0.4741159	278.24277	3.5532407e-13
1979-08-04 00:00:00	0.92290092	0.77958101	97420.68	22.40835	73.544212	0.89096868	157.83803	7.3148148e-13
1979-08-05 00:00:00	1.8516021	0.33562937	97317.594	22.145837	71.132866	0.49882555	273.55093	0
1979-08-06 00:00:00	2.2688591	-1.7856679	97096.406	20.707513	66.976669	0.58246075	256.73419	8.2638889e-14
1979-08-07 00:00:00	1.0752751	-0.60784674	97454.484	16.891412	52.404171	0.32252803	315.99423	0
1979-08-08 00:00:00	3.9363844	0.29677457	96841.945	20.30694	59.316181	0.53730062	268.23221	0
1979-08-09 00:00:00	2.3384626	-2.3557899	97340.391	18.311578	54.346199	0.20859377	323.91144	0
1979-08-10 00:00:00	0.27580211	1.4514275	97075.828	16.360101	69.575104	1	59.964115	1.1203704e-12
1979-08-11 00:00:00	2.691684	-1.8942735	96697.172	15.889124	78.131363	0.84402241	174.74217	2.7777778e-14
1979-08-12 00:00:00	-1.4905523	-2.1520176	97409.461	11.802881	87.851311	1	1.819867	4.7208449e-12
1979-08-13 00:00:00	0.42212951	-3.7973435	97160.25	11.257379	84.911354	0.83062772	180.24838	5.0694444e-13
1979-08-14 00:00:00	3.4700596	1.8706869	96974.594	14.946832	69.98513	0.77324307	198.14148	5.9375e-14
1979-08-15 00:00:00	4.7055907	-1.7668101	96829.25	13.359033	68.949005	0.92854553	142.68092	3.1712963e-14
1979-08-16 00:00:00	2.607476	-3.8755457	97422.297	13.029077	66.981873	0.56373312	256.80347	0
1979-08-17 00:00:00	1.6606181	-1.1233811	97934.023	12.782098	57.238331	0.48440951	275.07254	0
