datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
228	0.36132813	1.2958984	19.064111	124.38816	18.280273	368.61588	9.4345063e-09
229	2.6318359	-0.56347656	16.941644	220.68172	14.819727	353.85794	2.1983878e-09
230	1.578125	1.1181641	15.5711	285.00967	11.051296	326.67804	0
231	1.7578125	0.28613281	18.32757	270.60065	11.545863	341.29651	0
232	1.0292969	-1.5771484	13.544336	287.13144	9.6633995	304.13391	0
233	0.703125	0.68554687	14.661981	278.02472	11.998128	315.65222	0
234	-0.24707031	1.5966797	18.598047	221.65025	16.189189	353.17938	0
235	-1.2529297	0.12109375	18.027795	71.73568	18.865065	384.19138	3.714889e-09
236	-0.61425781	1.4794922	19.043817	130.89461	19.873252	387.1424	4.8702047e-10
237	3.0566406	-1.8779297	13.56283	266.42838	9.527905	325.18198	2.2587183e-09
238	0.32128906	0.703125	12.234125	262.55994	8.848438	296.29718	0
239	-0.15332031	2.2021484	16.394342	213.90747	11.822839	343.0867	0
240	0.016601562	1.6630859	19.033044	218.79912	17.53676	365.86707	2.8951962e-10
241	0.42675781	1.7724609	21.856958	210.39561	19.908643	380.63638	0
242	0.48242188	1.421875	24.002405	219.73932	22.241269	391.21637	0
243	0.68847656	0.71289062	23.196985	141.56067	17.919518	395.99457	1.6666363e-09
244	-0.75097656	-2.0839844	18.583643	241.55142	15.231456	352.77496	0
245	0.67382812	0.43457031	17.950983	252.30997	15.039864	340.07028	0
246	0.28710938	-0.7734375	19.300256	242.46582	16.27202	354.68286	0
247	-0.97265625	0.38769531	17.862695	165.29225	13.541084	360.56143	0
248	0.96289062	3.4882813	21.078424	179.49979	18.471699	381.86292	0
249	0.96972656	-0.35644531	20.409204	170.38414	16.308895	373.85309	1.2975888e-09
250	-0.75488281	-0.30175781	13.933832	260.43372	8.4212054	301.22629	0
251	-0.28027344	2.0400391	15.354456	151.3838	13.129624	346.57547	0
252	0.70996094	3.3007813	19.444818	142.04845	18.136376	378.46436	2.1414373e-10
253	1.2714844	2.7822266	21.093774	199.34195	19.276807	383.39926	7.5062544e-09
254	1.7714844	-0.94140625	17.347375	249.90692	12.070502	336.66309	3.2553996e-09
255	1.4580078	-0.82275391	15.432489	250.26198	10.550688	319.79514	1.5187479e-09
256	1.1445312	-0.70410156	13.5104	249.79008	9.1941432	302.94131	0
257	1.0566406	0.31933594	13.214716	198.28456	10.265295	313.79575	0
258	-0.056640625	1.3837891	15.001947	52.438694	13.399862	361.37643	5.7840411e-10
259	0.99023437	0.66796875	18.02984	159.47008	16.09449	367.20236	1.6504811e-10
260	-0.28320312	-1.1992188	15.415552	25.752449	15.909195	375.0069	8.7648623e-09
261	0.98828125	-3.1962891	11.068506	70.466225	11.624869	353.07635	1.245666e-08
262	0.63671875	-1.3837891	8.0845581	239.93558	7.1653577	273.29099	0
263	-0.33398438	0.60253906	9.652063	183.96312	8.4211063	297.09949	0
264	-0.51953125	1.5966797	13.743005	201.46063	12.344901	322.0726	0
265	-0.16503906	1.2226562	15.893396	210.33035	14.459973	332.73785	0
266	0.63476562	1.0185547	16.928644	184.15312	15.791935	342.267	0
267	0.80078125	1.5722656	19.827966	162.75789	17.108239	364.53775	3.8198433e-10
268	0.51367188	0.97851562	19.044794	29.772419	20.136671	390.26178	9.5721619e-09
269	2.6425781	-0.38671875	17.146814	92.496162	15.619779	375.93768	5.3389194e-09
270	2.7685547	-2.5976562	7.6291748	222.86443	4.7556563	259.43887	0
271	0.83496094	0.75488281	9.642511	178.36086	7.5339053	281.47687	0
272	0.94140625	0.78808594	12.912134	196.44258	10.712101	308.1994	0
273	1.4414062	1.2382812	14.737207	127.13747	12.869421	342.24194	0
274	2.2177734	-1.0751953	18.399622	160.92673	15.890341	357.93497	0
275	0.01953125	-1.828125	11.111292	170.65924	7.1684122	305.99982	0
276	0.2890625	1.9824219	11.033441	104.1074	9.6260054	323.95883	1.153934e-09
277	0.4140625	-0.49707031	15.751062	104.97293	14.199384	357.51831	8.5102253e-10
278	-0.93066406	-1.4736328	9.313623	197.89798	7.1367274	290.88879	0
279	0.29199219	0.69921875	9.0244995	181.98799	8.5226805	298.58179	0
280	1.0283203	0.72460938	11.73446	179.446	10.521065	309.92889	0
281	0.29101563	-0.33105469	13.240259	140.91071	12.603443	332.13678	0
