Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       92   92.0000       21.3019       16.7082       6.25863      0.166827      0.571075E-02  0.128578E-01  -264.882      -49.1190      -142.069       30.8075       0.00000      -421.964       13.3907      0.513896       5.00000       4.00000      0.493286       0.00000       0.00000       0.00000       0.00000    
       93   93.0000       20.8852       16.5620       6.14848      0.180171      0.617266E-02  0.114141E-01  -342.743      -60.8459      -160.076       204.599       0.00000      -419.581       14.2041      0.515061       5.00000       4.00000      0.469229       0.00000       0.00000       0.00000       0.00000    
       94   94.0000       20.6471       16.4756       6.08745      0.655508E-01  0.224683E-02  0.888248E-02  -272.970      -39.1082      -96.2003       222.291       0.00000      -418.223       14.6786      0.516063       5.00000       4.00000      0.455898       0.00000       0.00000       0.00000       0.00000    
       95   95.0000       20.5586       16.4437       6.06548      0.254218      0.871515E-02  0.147079E-01  -393.897      -88.7105      -226.937       66.0598       0.00000      -417.720       14.8669      0.516702       5.00000       4.00000      0.451101       0.00000       0.00000       0.00000       0.00000    
       96   96.0000       20.0336       16.2390       5.93379      0.997056E-01  0.342169E-02  0.111396E-01  -325.314      -59.2380      -128.454       204.728       0.00000      -414.741       15.8714      0.518492       5.00000       4.00000      0.422341       0.00000       0.00000       0.00000       0.00000    
       97   97.0000       19.8471       16.1636       5.88952      0.728349E-01  0.250046E-02  0.796230E-02  -257.475      -34.5601      -84.3206       228.619       0.00000      -413.687       16.2405      0.519646       5.00000       4.00000      0.412671       0.00000       0.00000       0.00000       0.00000    
       98   98.0000       19.7997       16.1454       5.87890      0.466599E-01  0.160201E-02  0.538379E-02  -218.004      -23.6576      -64.2113       223.687       0.00000      -413.419       16.3492      0.520263       5.00000       4.00000      0.410351       0.00000       0.00000       0.00000       0.00000    
       99   99.0000       19.8035       16.1486       5.88011      0.550832E-01  0.189120E-02   0.00000      -189.055      -15.8580      -47.7877       223.574       0.00000      -413.440       16.3590      0.520548       5.00000       4.00000      0.410617       0.00000       0.00000       0.00000       0.00000    
      100   100.000       20.1028       16.1699       5.88011      0.617858E-01  0.212007E-02  0.419257E-02  -188.019      -17.8257      -51.1366       200.570       0.00000      -415.133       15.4688      0.520513       5.00000       4.00000      0.410617       0.00000       0.00000       0.00000       0.00000    
      101   101.000       20.1138       16.1775       5.88288      0.635935E-01  0.218205E-02   0.00000      -177.299      -13.6174      -43.9878       207.793       0.00000      -415.195       15.4688      0.520670       5.00000       4.00000      0.411221       0.00000       0.00000       0.00000       0.00000    
      102   102.000       20.3736       16.1962       5.88288      0.809790E-01  0.277716E-02  0.423906E-02  -170.113      -14.0576      -48.5912       181.101       0.00000      -416.668       14.7273      0.520627       5.00000       4.00000      0.411221       0.00000       0.00000       0.00000       0.00000    
      103   103.000       20.3836       16.2028       5.88538      0.143780      0.493082E-02  0.866158E-02  -149.845      -17.8089      -67.0437       89.5685       0.00000      -416.725       14.7273      0.520776       5.00000       4.00000      0.411766       0.00000       0.00000       0.00000       0.00000    
      104   104.000       20.2831       16.1650       5.86268      0.163053      0.559288E-02  0.116155E-01  -167.515      -30.8995      -72.6745      0.552160       0.00000      -416.154       14.9256      0.521395       5.00000       4.00000      0.406810       0.00000       0.00000       0.00000       0.00000    
      105   105.000       20.0157       16.0607       5.80218      0.148632      0.510092E-02  0.138527E-01  -285.953      -70.4666      -133.666       8.10026       0.00000      -414.640       15.4269      0.522534       5.00000       4.00000      0.393595       0.00000       0.00000       0.00000       0.00000    
      106   106.000       19.5869       15.8872       5.70676      0.684615E-01  0.235154E-02  0.119156E-01  -192.380      -38.2068      -73.8333       21.1135       0.00000      -412.219       16.2219      0.524252       5.00000       4.00000      0.372756       0.00000       0.00000       0.00000       0.00000    
      107   107.000       19.3339       15.7802       5.65321      0.706535E-01  0.242804E-02  0.102698E-01  -162.549      -29.4498      -58.6526       58.4070       0.00000      -410.796       16.6925      0.525651       5.00000       4.00000      0.361061       0.00000       0.00000       0.00000       0.00000    
