"year","rcp","gcm","model","variable","mean","value","anom","mean_model","sd_model","var_model","mean_gcm","sd_gcm","var_gcm","mean_rcp","sd_rcp","var_rcp"
1988,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"historical","GFDL-ESM2M","FLake","wtr_32",6.71210561154311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"historical","HadGEM2-ES","FLake","wtr_32",6.96622929179362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"historical","IPSL-CM5A-LR","FLake","wtr_32",6.80292643862958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"historical","MIROC5","FLake","wtr_32",6.96801566664715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.264041995908868,0.286810560782154,0.0822602977761739,NA,NA,NA,NA,NA,NA
2006,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.41636826142873,0.0103706283843292,0.264041995908868,0.286810560782154,0.0822602977761739,-0.0117919556389372,0.0711153101046266,0.0050573873312772,0.0103706283843292,NA,NA
2006,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.01421416779495,0.206491059359774,0.264041995908868,0.286810560782154,0.0822602977761739,0.192104351654099,0.108418156168846,0.0117544965870522,0.206491059359774,NA,NA
2006,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,7.49786039313225,0.5752642999825,0.264041995908868,0.286810560782154,0.0822602977761739,0.326406772155936,0.332001359493064,0.110224902705243,0.5752642999825,NA,NA
2006,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.264041995908868,0.286810560782154,0.0822602977761739,NA,NA,NA,NA,NA,NA
2006,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.186359154610671,0.173792577954825,0.0302038601521838,NA,NA,NA,NA,NA,NA
2006,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.40224822416697,-0.00462177073535603,0.186359154610671,0.173792577954825,0.0302038601521838,-0.0117919556389372,0.0711153101046266,0.0050573873312772,-0.00462177073535603,NA,NA
2006,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,7.66141812642143,0.335221658350756,0.186359154610671,0.173792577954825,0.0302038601521838,0.192104351654099,0.108418156168846,0.0117544965870522,0.335221658350756,NA,NA
2006,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,7.39409898862447,0.228477576216614,0.186359154610671,0.173792577954825,0.0302038601521838,0.326406772155936,0.332001359493064,0.110224902705243,0.228477576216614,NA,NA
2006,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,0.186359154610671,0.173792577954825,0.0302038601521838,NA,NA,NA,NA,NA,NA
2006,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,-0.043777711187567,0.107660158395753,0.0115907097057987,NA,NA,NA,NA,NA,NA
2006,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.2987445914582,-0.110717952744581,-0.043777711187567,0.107660158395753,0.0115907097057987,-0.0117919556389372,0.0711153101046266,0.0050573873312772,-0.110717952744581,NA,NA
2006,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,6.84199230314602,0.0804115517331315,-0.043777711187567,0.107660158395753,0.0115907097057987,0.192104351654099,0.108418156168846,0.0117544965870522,0.0804115517331315,NA,NA
2006,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,7.13670928772182,-0.101026732551252,-0.043777711187567,0.107660158395753,0.0115907097057987,0.326406772155936,0.332001359493064,0.110224902705243,-0.101026732551252,NA,NA
2006,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,-0.043777711187567,0.107660158395753,0.0115907097057987,NA,NA,NA,NA,NA,NA
2006,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.26900211822949,0.292539795284169,0.0855795318249038,NA,NA,NA,NA,NA,NA
2006,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.46679505387398,0.0578012725398586,0.26900211822949,0.292539795284169,0.0855795318249038,-0.0117919556389372,0.0711153101046266,0.0050573873312772,0.0578012725398586,NA,NA
2006,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,7.64525719425858,0.146293137172733,0.26900211822949,0.292539795284169,0.0855795318249038,0.192104351654099,0.108418156168846,0.0117544965870522,0.146293137172733,NA,NA
2006,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,7.59900110649736,0.60291194497588,0.26900211822949,0.292539795284169,0.0855795318249038,0.326406772155936,0.332001359493064,0.110224902705243,0.60291194497588,NA,NA
2006,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.26900211822949,0.292539795284169,0.0855795318249038,NA,NA,NA,NA,NA,NA
2007,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,-0.0078895187942947,0.0377369327132329,0.00142407609060307,NA,NA,NA,NA,NA,NA
2007,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.38800583832885,-0.0179917947155544,-0.0078895187942947,0.0377369327132329,0.00142407609060307,0.0474809721825618,0.128948825397115,0.0166277995712955,-0.0179917947155544,NA,NA
2007,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,6.84159350184571,0.033870393410528,-0.0078895187942947,0.0377369327132329,0.00142407609060307,0.2599665214798,0.289417444037315,0.0837624569130921,0.033870393410528,NA,NA
2007,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,6.88304893807189,-0.0395471550778577,-0.0078895187942947,0.0377369327132329,0.00142407609060307,0.150171643727098,0.75618110886926,0.571809869410744,-0.0395471550778577,NA,NA
2007,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,-0.0078895187942947,0.0377369327132329,0.00142407609060307,NA,NA,NA,NA,NA,NA
2007,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,-0.303026813101208,0.431932317883298,0.186565527232038,NA,NA,NA,NA,NA,NA
2007,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.30550189442831,-0.101368100474025,-0.303026813101208,0.431932317883298,0.186565527232038,0.0474809721825618,0.128948825397115,0.0166277995712955,-0.101368100474025,NA,NA
2007,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,7.31739200406695,-0.00880446400372534,-0.303026813101208,0.431932317883298,0.186565527232038,0.2599665214798,0.289417444037315,0.0837624569130921,-0.00880446400372534,NA,NA
2007,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,6.36671353758198,-0.798907874825875,-0.303026813101208,0.431932317883298,0.186565527232038,0.150171643727098,0.75618110886926,0.571809869410744,-0.798907874825875,NA,NA
2007,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,-0.303026813101208,0.431932317883298,0.186565527232038,NA,NA,NA,NA,NA,NA
2007,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,0.523020252208726,0.421887578581294,0.177989128961187,NA,NA,NA,NA,NA,NA
2007,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.5487137957795,0.139251251576719,0.523020252208726,0.421887578581294,0.177989128961187,0.0474809721825618,0.128948825397115,0.0166277995712955,0.139251251576719,NA,NA
2007,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,7.21661987601307,0.455039124600181,0.523020252208726,0.421887578581294,0.177989128961187,0.2599665214798,0.289417444037315,0.0837624569130921,0.455039124600181,NA,NA
2007,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,8.21250640072235,0.974770380449278,0.523020252208726,0.421887578581294,0.177989128961187,0.150171643727098,0.75618110886926,0.571809869410744,0.974770380449278,NA,NA
2007,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,0.523020252208726,0.421887578581294,0.177989128961187,NA,NA,NA,NA,NA,NA
2007,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.39805492953939,0.20315133291079,0.0412704640634307,NA,NA,NA,NA,NA,NA
2007,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.57902631367723,0.170032532343108,0.39805492953939,0.20315133291079,0.0412704640634307,0.0474809721825618,0.128948825397115,0.0166277995712955,0.170032532343108,NA,NA
2007,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,8.05872508899806,0.559761031912217,0.39805492953939,0.20315133291079,0.0412704640634307,0.2599665214798,0.289417444037315,0.0837624569130921,0.559761031912217,NA,NA
2007,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,7.46046038588432,0.464371224362845,0.39805492953939,0.20315133291079,0.0412704640634307,0.150171643727098,0.75618110886926,0.571809869410744,0.464371224362845,NA,NA
2007,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.39805492953939,0.20315133291079,0.0412704640634307,NA,NA,NA,NA,NA,NA
2008,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.159671338813246,0.271398179886785,0.0736569720458596,NA,NA,NA,NA,NA,NA
2008,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.42700994307878,0.0210123100343766,0.159671338813246,0.271398179886785,0.0736569720458596,0.0328701769521411,0.116978679358138,0.013684011424374,0.0210123100343766,NA,NA
2008,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.28011095255856,0.472387844123385,0.159671338813246,0.271398179886785,0.0736569720458596,0.311459743870098,0.311931361795881,0.0973011744718328,0.472387844123385,NA,NA
2008,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,6.90820995543172,-0.0143861377180243,0.159671338813246,0.271398179886785,0.0736569720458596,0.409906107461865,0.840523152273994,0.706479169508611,-0.0143861377180243,NA,NA
2008,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.159671338813246,0.271398179886785,0.0736569720458596,NA,NA,NA,NA,NA,NA
2008,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.684723284304492,0.585731188055231,0.343081024660592,NA,NA,NA,NA,NA,NA
2008,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.57613265840082,0.169262663498492,0.684723284304492,0.585731188055231,0.343081024660592,0.0328701769521411,0.116978679358138,0.013684011424374,0.169262663498492,NA,NA
2008,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,7.88943207011522,0.563235602044549,0.684723284304492,0.585731188055231,0.343081024660592,0.311459743870098,0.311931361795881,0.0973011744718328,0.563235602044549,NA,NA
2008,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,8.48729299977829,1.32167158737043,0.684723284304492,0.585731188055231,0.343081024660592,0.409906107461865,0.840523152273994,0.706479169508611,1.32167158737043,NA,NA
2008,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,0.684723284304492,0.585731188055231,0.343081024660592,NA,NA,NA,NA,NA,NA
2008,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,-0.26302250390138,0.23765778914328,0.0564812247404717,NA,NA,NA,NA,NA,NA
2008,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.29475984547308,-0.114702698729708,-0.26302250390138,0.23765778914328,0.0564812247404717,0.0328701769521411,0.116978679358138,0.013684011424374,-0.114702698729708,NA,NA
2008,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,6.62435371816143,-0.137227033251462,-0.26302250390138,0.23765778914328,0.0564812247404717,0.311459743870098,0.311931361795881,0.0973011744718328,-0.137227033251462,NA,NA
2008,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,6.7005982405501,-0.53713777972297,-0.26302250390138,0.23765778914328,0.0564812247404717,0.409906107461865,0.840523152273994,0.706479169508611,-0.53713777972297,NA,NA
2008,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,-0.26302250390138,0.23765778914328,0.0564812247404717,NA,NA,NA,NA,NA,NA
2008,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.424275918495782,0.412190343259837,0.169900879076662,NA,NA,NA,NA,NA,NA
2008,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.46490221433952,0.0559084330054041,0.424275918495782,0.412190343259837,0.169900879076662,0.0328701769521411,0.116978679358138,0.013684011424374,0.0559084330054041,NA,NA
2008,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,7.84640661964977,0.347442562563921,0.424275918495782,0.412190343259837,0.169900879076662,0.311459743870098,0.311931361795881,0.0973011744718328,0.347442562563921,NA,NA
2008,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,7.8655659214395,0.86947675991802,0.424275918495782,0.412190343259837,0.169900879076662,0.409906107461865,0.840523152273994,0.706479169508611,0.86947675991802,NA,NA
2008,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.424275918495782,0.412190343259837,0.169900879076662,NA,NA,NA,NA,NA,NA
2009,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,0.673204102367391,0.711223285684941,0.505838562100484,NA,NA,NA,NA,NA,NA
2009,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.4529678125904,0.0469701795460038,0.673204102367391,0.711223285684941,0.505838562100484,0.0652733621224709,0.0918109053544633,0.00842924234200622,0.0469701795460038,NA,NA
2009,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,7.33392259313738,0.526199484702199,0.673204102367391,0.711223285684941,0.505838562100484,0.315582808042712,0.271350958399489,0.0736313426243211,0.526199484702199,NA,NA
2009,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,8.36903873600372,1.44644264285397,0.673204102367391,0.711223285684941,0.505838562100484,0.380643308394227,0.78373161254112,0.614235240496305,1.44644264285397,NA,NA
2009,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,0.673204102367391,0.711223285684941,0.505838562100484,NA,NA,NA,NA,NA,NA
2009,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.0791572181525018,0.451099388261426,0.203490658089833,NA,NA,NA,NA,NA,NA
2009,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.50842847056585,0.101558475663517,0.0791572181525018,0.451099388261426,0.203490658089833,0.0652733621224709,0.0918109053544633,0.00842924234200622,0.101558475663517,NA,NA
2009,"rcp85","HadGEM2-ES","GOTM","wtr_32",7.32619646807068,7.84483509154078,0.518638623470105,0.0791572181525018,0.451099388261426,0.203490658089833,0.315582808042712,0.271350958399489,0.0736313426243211,0.518638623470105,NA,NA
2009,"rcp85","HadGEM2-ES","MyLake","wtr_32",7.16562141240785,6.78289596773174,-0.382725444676117,0.0791572181525018,0.451099388261426,0.203490658089833,0.380643308394227,0.78373161254112,0.614235240496305,-0.382725444676117,NA,NA
2009,"rcp85","HadGEM2-ES","Simstrat","wtr_32",NA,NA,NA,0.0791572181525018,0.451099388261426,0.203490658089833,NA,NA,NA,NA,NA,NA
2009,"rcp85","IPSL-CM5A-LR","FLake","wtr_32",NA,NA,NA,0.049070561148289,0.107861566655593,0.0116341175613988,NA,NA,NA,NA,NA,NA
2009,"rcp85","IPSL-CM5A-LR","GLM","wtr_32",6.40946254420278,6.574083383116,0.16462083891322,0.049070561148289,0.107861566655593,0.0116341175613988,0.0652733621224709,0.0918109053544633,0.00842924234200622,0.16462083891322,NA,NA
2009,"rcp85","IPSL-CM5A-LR","GOTM","wtr_32",6.76158075141289,6.71262424772809,-0.0489565036847981,0.049070561148289,0.107861566655593,0.0116341175613988,0.315582808042712,0.271350958399489,0.0736313426243211,-0.0489565036847981,NA,NA
2009,"rcp85","IPSL-CM5A-LR","MyLake","wtr_32",7.23773602027307,7.26928336848951,0.0315473482164452,0.049070561148289,0.107861566655593,0.0116341175613988,0.380643308394227,0.78373161254112,0.614235240496305,0.0315473482164452,NA,NA
2009,"rcp85","IPSL-CM5A-LR","Simstrat","wtr_32",NA,NA,NA,0.049070561148289,0.107861566655593,0.0116341175613988,NA,NA,NA,NA,NA,NA
2009,"rcp85","MIROC5","FLake","wtr_32",NA,NA,NA,0.213900756411032,0.243964494692992,0.0595186746708067,NA,NA,NA,NA,NA,NA
2009,"rcp85","MIROC5","GLM","wtr_32",6.40899378133412,6.35693773570126,-0.0520560456328575,0.213900756411032,0.243964494692992,0.0595186746708067,0.0652733621224709,0.0918109053544633,0.00842924234200622,-0.0520560456328575,NA,NA
2009,"rcp85","MIROC5","GOTM","wtr_32",7.49896405708585,7.76541368476919,0.266449627683343,0.213900756411032,0.243964494692992,0.0595186746708067,0.315582808042712,0.271350958399489,0.0736313426243211,0.266449627683343,NA,NA
2009,"rcp85","MIROC5","MyLake","wtr_32",6.99608916152148,7.42339784870409,0.427308687182611,0.213900756411032,0.243964494692992,0.0595186746708067,0.380643308394227,0.78373161254112,0.614235240496305,0.427308687182611,NA,NA
2009,"rcp85","MIROC5","Simstrat","wtr_32",NA,NA,NA,0.213900756411032,0.243964494692992,0.0595186746708067,NA,NA,NA,NA,NA,NA
2010,"rcp85","GFDL-ESM2M","FLake","wtr_32",NA,NA,NA,-0.0370366591243471,0.0666350606964097,0.00444023131401421,NA,NA,NA,NA,NA,NA
2010,"rcp85","GFDL-ESM2M","GLM","wtr_32",6.4059976330444,6.3686765915727,-0.0373210414717031,-0.0370366591243471,0.0666350606964097,0.00444023131401421,-0.0207022689692218,0.0564972041241331,0.00319193407384396,-0.0373210414717031,NA,NA
2010,"rcp85","GFDL-ESM2M","GOTM","wtr_32",6.80772310843518,6.83746324605117,0.0297401376159927,-0.0370366591243471,0.0666350606964097,0.00444023131401421,0.212546109308411,0.286948386656519,0.0823393766047794,0.0297401376159927,NA,NA
2010,"rcp85","GFDL-ESM2M","MyLake","wtr_32",6.92259609314975,6.81906701963242,-0.103529073517331,-0.0370366591243471,0.0666350606964097,0.00444023131401421,0.0991645569536564,0.238003991995085,0.0566459002055966,-0.103529073517331,NA,NA
2010,"rcp85","GFDL-ESM2M","Simstrat","wtr_32",NA,NA,NA,-0.0370366591243471,0.0666350606964097,0.00444023131401421,NA,NA,NA,NA,NA,NA
2010,"rcp85","HadGEM2-ES","FLake","wtr_32",NA,NA,NA,0.323729857153342,0.333237208458317,0.111047037101092,NA,NA,NA,NA,NA,NA
2010,"rcp85","HadGEM2-ES","GLM","wtr_32",6.40686999490233,6.35469786108357,-0.0521721338187643,0.323729857153342,0.333237208458317,0.111047037101092,-0.0207022689692218,0.0564972041241331,0.00319193407384396,-0.0521721338187643,NA,NA
