Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       70   70.0000       0.00000      0.553219       2.88130       0.00000      0.424324E-04   0.00000       0.00000      0.156938E-01 -0.255951E-01   0.00000       0.00000      -312.481       7.11473      0.500000       2.12420       9.25856      -3.27840      0.256461       0.00000       0.00000       0.00000    
       71   71.0000       0.00000      0.559058       2.91171       0.00000      0.647840E-04   0.00000       0.00000      0.135662E-01 -0.107285E-01   0.00000       0.00000      -312.481       7.11473      0.500000       2.13900       9.21795      -3.21945      0.226585       0.00000       0.00000       0.00000    
       72   72.0000       0.00000      0.564793       2.94158       0.00000      0.100346E-03   0.00000       0.00000      0.679718E-01  0.289396E-01   0.00000       0.00000      -312.481       7.11473      0.500000       2.15358       9.17807      -3.16229      0.203080       0.00000       0.00000       0.00000    
       73   73.0000       0.00000      0.570425       2.97091      0.207157      0.738957E-02   0.00000       0.00000      -11.5236      -51.8789       0.00000       0.00000      -312.481       7.11473      0.500000       2.16794       9.13888      -3.10683      0.168751       0.00000       0.00000       0.00000    
       74   74.0000       0.00000      0.575958       2.99973      0.869130E-01  0.310030E-02   0.00000       0.00000       1.84877      -18.6326       0.00000       0.00000      -312.481       7.11473      0.500000       2.18209       9.10038      -3.05300      0.147709       0.00000       0.00000       0.00000    
       75   75.0000       0.00000      0.581396       3.02805      0.149471      0.533184E-02   0.00000       0.00000      0.979871      -30.1640       0.00000       0.00000      -312.481       7.11473      0.500000       2.19603       9.06253      -3.00071      0.115204       0.00000       0.00000       0.00000    
       76   76.0000       0.00000      0.586740       3.05589      0.266256      0.949770E-02   0.00000       0.00000       5.10391      -23.9461       0.00000       0.00000      -312.481       7.11473      0.500000       2.20977       9.02533      -2.94992      0.102018       0.00000       0.00000       0.00000    
       77   77.0000       0.00000      0.591994       3.08325       0.00000      0.970631E-04   0.00000       0.00000      0.107916      0.107617       0.00000       0.00000      -312.481       7.11473      0.500000       2.22331       8.98874      -2.90054      0.952870E-01   0.00000       0.00000       0.00000    
       78   78.0000       0.00000      0.597161       3.11016       0.00000      0.846989E-04   0.00000       0.00000      0.110047      0.838568E-01   0.00000       0.00000      -312.481       7.11473      0.500000       2.23666       8.95276      -2.85253      0.691616E-01   0.00000       0.00000       0.00000    
       79   79.0000       0.00000      0.602241       3.13662       0.00000      0.929304E-04   0.00000       0.00000      0.427452E-01 -0.440852E-01   0.00000       0.00000      -312.481       7.11473      0.500000       2.24982       8.91737      -2.80581      0.311040E-01   0.00000       0.00000       0.00000    
